,samples,energies
91,[C][C][N][=C][Branch1][=N][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][O][N][C][=Ring1][=N][C][C][C][C][Ring1][=Branch1],-0.6482261183509133
92,[O][=C][N][C][Branch2][Ring2][=Branch2][C][=C][C][=N][C][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=C][N][Ring1][#Branch1][Cl][O][C][=Ring1][S][N][=C][Ring2][Ring1][Ring2][O][Ring2][Ring1][#Branch1][=C][C][=Branch1][C][=O][N][C][=C][Ring2][Ring1][S][Ring1][=Branch1],2.63787135468269
93,[N][C][=C][C][=C][N][=C][Ring1][=Branch1],-1.3836272644963188
94,[C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][P][C][=C][C][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][S][Ring1][#Branch2][C][=C][C][=Branch1][#Branch1][=C][Ring2][Ring1][Ring2][Ring1][S][C][Ring2][Ring1][Branch2][=O],2.016597996877977
95,[N][#C][C][=C][C][Branch1][Ring1][C][#N][=C][Branch2][Ring1][P][C][=N][C][=N][C][Branch2][Ring1][Branch1][C][=C][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][C][Ring1][#Branch2][=C][Ring1][=C][=N][Ring2][Ring1][Ring2][C][Branch1][Ring1][C][#N][=C][Ring2][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],2.666167076128134
96,[N][#C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],-0.4261722750544745
97,[C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],-1.3891849333494783
98,[C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][N][Branch1][=Branch2][C][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],2.1677424902093163
99,[N][C][=C][C][=C][C][=N][Ring1][=Branch1],-1.19598054163786
100,[C][C][N][=C][Branch1][=N][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][O][N][C][=Ring1][=N][C][C][C][C][Ring1][=Branch1],-0.6482261183509133
101,[N][C][=C][C][=N][C][=C][Ring1][=Branch1],-1.6073662463104097
102,[C][N][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][N][=C][N][Ring1][Branch1][C][N][Branch1][C][C][C][Ring1][N][=O],-0.1535300310853058
103,[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=C][N][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][=C][Branch1][#C][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][O][Ring1][#C][C][=C][C][Ring2][Ring1][Branch1][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N],2.600726665960785
104,[Cl][C][=N][C][Branch1][C][Cl][=N][C][Branch2][Ring2][Ring1][N][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch1][=C][C][=C][C][=C][C][Ring2][Ring1][C][=C][Ring1][=Branch1][Ring1][S][=C][Ring1][N][Ring1][S][=N][Ring2][Ring1][N],1.754758992401667
105,[C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],-1.389184932016243
106,[N][#C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],-0.4261736443865667
107,[N][C][=C][C][=C][C][=N][Ring1][=Branch1],-1.19598054163786
108,[N][#C][C][=C][C][=C][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1],-0.0733003633604685
